T1,T2,T3,T4
1.383216828,1.383216828,1.383216828,1.383216828
1.575286068,1.575286068,1.575286068,1.575286068
1.74845799,1.74845799,1.74845799,1.74845799
1.687581342,1.687581342,1.687581342,1.687581342
1.558195563,1.558195563,1.558195563,1.558195563
1.404628439,1.404628439,1.404628439,1.404628439
1.130181335,1.130181335,1.130181335,1.130181335
0.915975618,0.915975618,0.915975618,0.915975618
0.752244331,0.752244331,0.752244331,0.752244331
0.707444447,0.707444447,0.707444447,0.707444447
0.763380776,0.763380776,0.763380776,0.763380776
0.853054102,0.853054102,0.853054102,0.853054102
0.96272408,0.96272408,0.96272408,0.96272408
1.11460743,1.11460743,1.11460743,1.11460743
1.196851555,1.196851555,1.196851555,1.196851555
1.183499055,1.183499055,1.183499055,1.183499055
1.226208599,1.226208599,1.226208599,1.226208599
1.207145445,1.207145445,1.207145445,1.207145445
1.230862716,1.230862716,1.230862716,1.230862716
1.461224101,1.461224101,1.461224101,1.461224101
1.675876506,1.675876506,1.675876506,1.675876506
1.488144421,1.488144421,1.488144421,1.488144421
1.407902369,1.407902369,1.407902369,1.407902369
1.402025878,1.402025878,1.402025878,1.402025878
1.466484056,1.466484056,1.466484056,1.466484056
1.579929485,1.579929485,1.579929485,1.579929485
1.729575383,1.729575383,1.729575383,1.729575383
1.666355628,1.666355628,1.666355628,1.666355628
1.562607612,1.562607612,1.562607612,1.562607612
1.452276963,1.452276963,1.452276963,1.452276963
1.190595245,1.190595245,1.190595245,1.190595245
0.961888211,0.961888211,0.961888211,0.961888211
0.839162633,0.839162633,0.839162633,0.839162633
0.778893161,0.778893161,0.778893161,0.778893161
0.792376725,0.792376725,0.792376725,0.792376725
0.818993457,0.818993457,0.818993457,0.818993457
0.856538002,0.856538002,0.856538002,0.856538002
0.95182569,0.95182569,0.95182569,0.95182569
1.205150059,1.205150059,1.205150059,1.205150059
1.394504398,1.394504398,1.394504398,1.394504398
1.553768803,1.553768803,1.553768803,1.553768803
1.548379122,1.548379122,1.548379122,1.548379122
1.646641165,1.646641165,1.646641165,1.646641165
1.842984703,1.842984703,1.842984703,1.842984703
2.065356521,2.065356521,2.065356521,2.065356521
1.84617304,1.84617304,1.84617304,1.84617304
1.683911544,1.683911544,1.683911544,1.683911544
1.5934077,1.5934077,1.5934077,1.5934077
1.574608011,1.574608011,1.574608011,1.574608011
1.702931902,1.702931902,1.702931902,1.702931902
1.787638162,1.787638162,1.787638162,1.787638162
1.688147058,1.688147058,1.688147058,1.688147058
1.615319495,1.615319495,1.615319495,1.615319495
1.532267586,1.532267586,1.532267586,1.532267586
1.2620132,1.2620132,1.2620132,1.2620132
1.041606006,1.041606006,1.041606006,1.041606006
0.84974005,0.84974005,0.84974005,0.84974005
0.77353424,0.77353424,0.77353424,0.77353424
0.771582988,0.771582988,0.771582988,0.771582988
0.801416143,0.801416143,0.801416143,0.801416143
0.816085972,0.816085972,0.816085972,0.816085972
0.938185651,0.938185651,0.938185651,0.938185651
1.111127542,1.111127542,1.111127542,1.111127542
1.316343324,1.316343324,1.316343324,1.316343324
1.482983434,1.482983434,1.482983434,1.482983434
1.519036789,1.519036789,1.519036789,1.519036789
1.623692892,1.623692892,1.623692892,1.623692892
1.782193648,1.782193648,1.782193648,1.782193648
1.911793409,1.911793409,1.911793409,1.911793409
1.648061473,1.648061473,1.648061473,1.648061473
1.417783005,1.417783005,1.417783005,1.417783005
1.393838378,1.393838378,1.393838378,1.393838378
1.494287053,1.494287053,1.494287053,1.494287053
1.661027467,1.661027467,1.661027467,1.661027467
1.755793573,1.755793573,1.755793573,1.755793573
1.669590774,1.669590774,1.669590774,1.669590774
1.52457492,1.52457492,1.52457492,1.52457492
1.37411589,1.37411589,1.37411589,1.37411589
1.122253288,1.122253288,1.122253288,1.122253288
0.916560058,0.916560058,0.916560058,0.916560058
0.783964543,0.783964543,0.783964543,0.783964543
0.719345879,0.719345879,0.719345879,0.719345879
0.745663036,0.745663036,0.745663036,0.745663036
0.857499585,0.857499585,0.857499585,0.857499585
0.981886201,0.981886201,0.981886201,0.981886201
1.118524645,1.118524645,1.118524645,1.118524645
1.200372902,1.200372902,1.200372902,1.200372902
1.166483444,1.166483444,1.166483444,1.166483444
1.182659174,1.182659174,1.182659174,1.182659174
1.18768776,1.18768776,1.18768776,1.18768776
1.241783841,1.241783841,1.241783841,1.241783841
1.430335746,1.430335746,1.430335746,1.430335746
1.618359382,1.618359382,1.618359382,1.618359382
1.473117509,1.473117509,1.473117509,1.473117509
1.406490085,1.406490085,1.406490085,1.406490085
1.396483735,1.396483735,1.396483735,1.396483735
1.542865063,1.542865063,1.542865063,1.542865063
1.620547352,1.620547352,1.620547352,1.620547352
1.748692033,1.748692033,1.748692033,1.748692033
1.722155544,1.722155544,1.722155544,1.722155544
1.618614823,1.618614823,1.618614823,1.618614823
1.461043554,1.461043554,1.461043554,1.461043554
1.170436769,1.170436769,1.170436769,1.170436769
0.9388062,0.9388062,0.9388062,0.9388062
0.780007207,0.780007207,0.780007207,0.780007207
0.740403082,0.740403082,0.740403082,0.740403082
0.788229479,0.788229479,0.788229479,0.788229479
0.892568621,0.892568621,0.892568621,0.892568621
0.993319547,0.993319547,0.993319547,0.993319547
1.073613757,1.073613757,1.073613757,1.073613757
1.1620179,1.1620179,1.1620179,1.1620179
1.171443823,1.171443823,1.171443823,1.171443823
1.156810104,1.156810104,1.156810104,1.156810104
1.213661208,1.213661208,1.213661208,1.213661208
1.245457651,1.245457651,1.245457651,1.245457651
1.399028788,1.399028788,1.399028788,1.399028788
1.616331899,1.616331899,1.616331899,1.616331899
1.432768458,1.432768458,1.432768458,1.432768458
1.348340376,1.348340376,1.348340376,1.348340376
1.388662679,1.388662679,1.388662679,1.388662679
1.483250912,1.483250912,1.483250912,1.483250912
1.692874731,1.692874731,1.692874731,1.692874731
1.793529364,1.793529364,1.793529364,1.793529364
1.747919021,1.747919021,1.747919021,1.747919021
1.634179366,1.634179366,1.634179366,1.634179366
1.498941169,1.498941169,1.498941169,1.498941169
1.187634264,1.187634264,1.187634264,1.187634264
0.967376859,0.967376859,0.967376859,0.967376859
0.815232717,0.815232717,0.815232717,0.815232717
0.783858889,0.783858889,0.783858889,0.783858889
0.860203788,0.860203788,0.860203788,0.860203788
0.923146702,0.923146702,0.923146702,0.923146702
1.03919603,1.03919603,1.03919603,1.03919603
1.114219587,1.114219587,1.114219587,1.114219587
1.190504303,1.190504303,1.190504303,1.190504303
1.191008499,1.191008499,1.191008499,1.191008499
1.202580933,1.202580933,1.202580933,1.202580933
1.179892115,1.179892115,1.179892115,1.179892115
1.220546091,1.220546091,1.220546091,1.220546091
1.469937196,1.469937196,1.469937196,1.469937196
1.670498862,1.670498862,1.670498862,1.670498862
1.494490336,1.494490336,1.494490336,1.494490336
1.407494465,1.407494465,1.407494465,1.407494465
1.394888229,1.394888229,1.394888229,1.394888229
1.511757376,1.511757376,1.511757376,1.511757376
1.69361832,1.69361832,1.69361832,1.69361832
1.809436279,1.809436279,1.809436279,1.809436279
1.739751582,1.739751582,1.739751582,1.739751582
1.616837432,1.616837432,1.616837432,1.616837432
1.477809073,1.477809073,1.477809073,1.477809073
1.195629181,1.195629181,1.195629181,1.195629181
0.958362851,0.958362851,0.958362851,0.958362851
0.839443485,0.839443485,0.839443485,0.839443485
0.804676699,0.804676699,0.804676699,0.804676699
0.847740652,0.847740652,0.847740652,0.847740652
0.909939978,0.909939978,0.909939978,0.909939978
1.0312185,1.0312185,1.0312185,1.0312185
1.124013293,1.124013293,1.124013293,1.124013293
1.180435095,1.180435095,1.180435095,1.180435095
1.199904816,1.199904816,1.199904816,1.199904816
1.212959078,1.212959078,1.212959078,1.212959078
1.193286074,1.193286074,1.193286074,1.193286074
1.23183901,1.23183901,1.23183901,1.23183901
1.414250959,1.414250959,1.414250959,1.414250959
1.673937291,1.673937291,1.673937291,1.673937291
1.516818059,1.516818059,1.516818059,1.516818059
1.415288773,1.415288773,1.415288773,1.415288773
1.3535027,1.3535027,1.3535027,1.3535027
1.470604554,1.470604554,1.470604554,1.470604554
1.646384386,1.646384386,1.646384386,1.646384386
1.785808613,1.785808613,1.785808613,1.785808613
1.726614401,1.726614401,1.726614401,1.726614401
1.594335848,1.594335848,1.594335848,1.594335848
1.493382977,1.493382977,1.493382977,1.493382977
1.198768035,1.198768035,1.198768035,1.198768035
0.948837961,0.948837961,0.948837961,0.948837961
0.797258198,0.797258198,0.797258198,0.797258198
0.751726761,0.751726761,0.751726761,0.751726761
0.808953672,0.808953672,0.808953672,0.808953672
0.891637798,0.891637798,0.891637798,0.891637798
1.005988641,1.005988641,1.005988641,1.005988641
1.113022623,1.113022623,1.113022623,1.113022623
1.153997573,1.153997573,1.153997573,1.153997573
1.177006027,1.177006027,1.177006027,1.177006027
1.196962558,1.196962558,1.196962558,1.196962558
1.245931087,1.245931087,1.245931087,1.245931087
1.22996399,1.22996399,1.22996399,1.22996399
1.403561202,1.403561202,1.403561202,1.403561202
1.629295218,1.629295218,1.629295218,1.629295218
1.50818387,1.50818387,1.50818387,1.50818387
1.416289141,1.416289141,1.416289141,1.416289141
1.415409138,1.415409138,1.415409138,1.415409138
1.505579972,1.505579972,1.505579972,1.505579972
1.647435574,1.647435574,1.647435574,1.647435574
1.735937346,1.735937346,1.735937346,1.735937346
1.721949586,1.721949586,1.721949586,1.721949586
1.665275017,1.665275017,1.665275017,1.665275017
1.605674239,1.605674239,1.605674239,1.605674239
1.286597099,1.286597099,1.286597099,1.286597099
1.036836874,1.036836874,1.036836874,1.036836874
0.906970973,0.906970973,0.906970973,0.906970973
0.824229339,0.824229339,0.824229339,0.824229339
0.826065575,0.826065575,0.826065575,0.826065575
0.906448053,0.906448053,0.906448053,0.906448053
0.934998651,0.934998651,0.934998651,0.934998651
1.028841958,1.028841958,1.028841958,1.028841958
1.251529401,1.251529401,1.251529401,1.251529401
1.433211134,1.433211134,1.433211134,1.433211134
1.532540414,1.532540414,1.532540414,1.532540414
1.558059149,1.558059149,1.558059149,1.558059149
1.567475711,1.567475711,1.567475711,1.567475711
1.788639867,1.788639867,1.788639867,1.788639867
2.049967177,2.049967177,2.049967177,2.049967177
1.814586567,1.814586567,1.814586567,1.814586567
1.548519548,1.548519548,1.548519548,1.548519548
1.583511015,1.583511015,1.583511015,1.583511015
1.596744487,1.596744487,1.596744487,1.596744487
1.691022446,1.691022446,1.691022446,1.691022446
1.796284387,1.796284387,1.796284387,1.796284387
1.721129766,1.721129766,1.721129766,1.721129766
1.655870492,1.655870492,1.655870492,1.655870492
1.610895409,1.610895409,1.610895409,1.610895409
1.308115702,1.308115702,1.308115702,1.308115702
1.102819676,1.102819676,1.102819676,1.102819676
0.914718472,0.914718472,0.914718472,0.914718472
0.818651086,0.818651086,0.818651086,0.818651086
0.841481667,0.841481667,0.841481667,0.841481667
0.88764569,0.88764569,0.88764569,0.88764569
0.884040087,0.884040087,0.884040087,0.884040087
0.949994803,0.949994803,0.949994803,0.949994803
1.172064372,1.172064372,1.172064372,1.172064372
1.407844861,1.407844861,1.407844861,1.407844861
1.500152845,1.500152845,1.500152845,1.500152845
1.545592001,1.545592001,1.545592001,1.545592001
1.595631779,1.595631779,1.595631779,1.595631779
1.802711883,1.802711883,1.802711883,1.802711883
1.91376071,1.91376071,1.91376071,1.91376071
1.646610405,1.646610405,1.646610405,1.646610405
1.406661271,1.406661271,1.406661271,1.406661271
1.30810634,1.30810634,1.30810634,1.30810634
1.47101647,1.47101647,1.47101647,1.47101647
1.706298113,1.706298113,1.706298113,1.706298113
1.818732475,1.818732475,1.818732475,1.818732475
1.726362972,1.726362972,1.726362972,1.726362972
1.599324312,1.599324312,1.599324312,1.599324312
1.508292199,1.508292199,1.508292199,1.508292199
1.200885123,1.200885123,1.200885123,1.200885123
0.957425341,0.957425341,0.957425341,0.957425341
0.836160193,0.836160193,0.836160193,0.836160193
0.77435406,0.77435406,0.77435406,0.77435406
0.853622492,0.853622492,0.853622492,0.853622492
0.935393181,0.935393181,0.935393181,0.935393181
1.061321807,1.061321807,1.061321807,1.061321807
1.159230779,1.159230779,1.159230779,1.159230779
1.238049849,1.238049849,1.238049849,1.238049849
1.186619186,1.186619186,1.186619186,1.186619186
1.192961088,1.192961088,1.192961088,1.192961088
1.177784388,1.177784388,1.177784388,1.177784388
1.219024141,1.219024141,1.219024141,1.219024141
1.393438498,1.393438498,1.393438498,1.393438498
1.64348225,1.64348225,1.64348225,1.64348225
1.475756179,1.475756179,1.475756179,1.475756179
1.368884021,1.368884021,1.368884021,1.368884021
1.402841686,1.402841686,1.402841686,1.402841686
1.513996167,1.513996167,1.513996167,1.513996167
1.709832834,1.709832834,1.709832834,1.709832834
1.811842243,1.811842243,1.811842243,1.811842243
1.756642815,1.756642815,1.756642815,1.756642815
1.631805499,1.631805499,1.631805499,1.631805499
1.509909103,1.509909103,1.509909103,1.509909103
1.16754132,1.16754132,1.16754132,1.16754132
0.96897504,0.96897504,0.96897504,0.96897504
0.841826714,0.841826714,0.841826714,0.841826714
0.780705324,0.780705324,0.780705324,0.780705324
0.826707522,0.826707522,0.826707522,0.826707522
0.926738932,0.926738932,0.926738932,0.926738932
1.072640137,1.072640137,1.072640137,1.072640137
1.142118876,1.142118876,1.142118876,1.142118876
1.183774557,1.183774557,1.183774557,1.183774557
1.186970919,1.186970919,1.186970919,1.186970919
1.185077175,1.185077175,1.185077175,1.185077175
1.207756632,1.207756632,1.207756632,1.207756632
1.262287365,1.262287365,1.262287365,1.262287365
1.441519,1.441519,1.441519,1.441519
1.65573809,1.65573809,1.65573809,1.65573809
1.539648641,1.539648641,1.539648641,1.539648641
1.412156606,1.412156606,1.412156606,1.412156606
1.446813726,1.446813726,1.446813726,1.446813726
1.563034239,1.563034239,1.563034239,1.563034239
1.754218128,1.754218128,1.754218128,1.754218128
1.863339776,1.863339776,1.863339776,1.863339776
1.77290815,1.77290815,1.77290815,1.77290815
1.674575226,1.674575226,1.674575226,1.674575226
1.594080407,1.594080407,1.594080407,1.594080407
1.225471697,1.225471697,1.225471697,1.225471697
1.023860181,1.023860181,1.023860181,1.023860181
0.880122872,0.880122872,0.880122872,0.880122872
0.844367755,0.844367755,0.844367755,0.844367755
0.893083517,0.893083517,0.893083517,0.893083517
0.984807061,0.984807061,0.984807061,0.984807061
1.08641659,1.08641659,1.08641659,1.08641659
1.146624543,1.146624543,1.146624543,1.146624543
1.230818582,1.230818582,1.230818582,1.230818582
1.197137757,1.197137757,1.197137757,1.197137757
1.214673612,1.214673612,1.214673612,1.214673612
1.207626905,1.207626905,1.207626905,1.207626905
1.278626256,1.278626256,1.278626256,1.278626256
1.485591344,1.485591344,1.485591344,1.485591344
1.768426557,1.768426557,1.768426557,1.768426557
1.533570204,1.533570204,1.533570204,1.533570204
1.430109727,1.430109727,1.430109727,1.430109727
1.432406025,1.432406025,1.432406025,1.432406025
1.631515286,1.631515286,1.631515286,1.631515286
1.816068395,1.816068395,1.816068395,1.816068395
1.859461345,1.859461345,1.859461345,1.859461345
1.817396423,1.817396423,1.817396423,1.817396423
1.718158086,1.718158086,1.718158086,1.718158086
1.604668522,1.604668522,1.604668522,1.604668522
1.272300402,1.272300402,1.272300402,1.272300402
1.022458596,1.022458596,1.022458596,1.022458596
0.875328329,0.875328329,0.875328329,0.875328329
0.830905589,0.830905589,0.830905589,0.830905589
0.868595909,0.868595909,0.868595909,0.868595909
0.944203905,0.944203905,0.944203905,0.944203905
1.068619944,1.068619944,1.068619944,1.068619944
1.165064474,1.165064474,1.165064474,1.165064474
1.19020339,1.19020339,1.19020339,1.19020339
1.23576425,1.23576425,1.23576425,1.23576425
1.237573738,1.237573738,1.237573738,1.237573738
1.21409051,1.21409051,1.21409051,1.21409051
1.269277901,1.269277901,1.269277901,1.269277901
1.502268595,1.502268595,1.502268595,1.502268595
1.775217823,1.775217823,1.775217823,1.775217823
1.60169283,1.60169283,1.60169283,1.60169283
1.440259179,1.440259179,1.440259179,1.440259179
1.467104605,1.467104605,1.467104605,1.467104605
1.561326393,1.561326393,1.561326393,1.561326393
1.707349301,1.707349301,1.707349301,1.707349301
1.817396423,1.817396423,1.817396423,1.817396423
1.766155669,1.766155669,1.766155669,1.766155669
1.6685115,1.6685115,1.6685115,1.6685115
1.516892953,1.516892953,1.516892953,1.516892953
1.182709995,1.182709995,1.182709995,1.182709995
1.002456594,1.002456594,1.002456594,1.002456594
0.873410512,0.873410512,0.873410512,0.873410512
0.821305805,0.821305805,0.821305805,0.821305805
0.887760705,0.887760705,0.887760705,0.887760705
0.958057927,0.958057927,0.958057927,0.958057927
1.085322605,1.085322605,1.085322605,1.085322605
1.144046055,1.144046055,1.144046055,1.144046055
1.195262736,1.195262736,1.195262736,1.195262736
1.21311689,1.21311689,1.21311689,1.21311689
1.217896721,1.217896721,1.217896721,1.217896721
1.187024415,1.187024415,1.187024415,1.187024415
1.273685938,1.273685938,1.273685938,1.273685938
1.450165225,1.450165225,1.450165225,1.450165225
1.769725163,1.769725163,1.769725163,1.769725163
1.584575577,1.584575577,1.584575577,1.584575577
1.411414355,1.411414355,1.411414355,1.411414355
1.410280248,1.410280248,1.410280248,1.410280248
1.544457895,1.544457895,1.544457895,1.544457895
1.701212019,1.701212019,1.701212019,1.701212019
1.791135436,1.791135436,1.791135436,1.791135436
1.752654719,1.752654719,1.752654719,1.752654719
1.63850716,1.63850716,1.63850716,1.63850716
1.608512181,1.608512181,1.608512181,1.608512181
1.288719537,1.288719537,1.288719537,1.288719537
1.08827155,1.08827155,1.08827155,1.08827155
0.938474527,0.938474527,0.938474527,0.938474527
0.882915342,0.882915342,0.882915342,0.882915342
0.914237011,0.914237011,0.914237011,0.914237011
0.914311905,0.914311905,0.914311905,0.914311905
0.923775276,0.923775276,0.923775276,0.923775276
1.030220807,1.030220807,1.030220807,1.030220807
1.284922687,1.284922687,1.284922687,1.284922687
1.415994915,1.415994915,1.415994915,1.415994915
1.579316961,1.579316961,1.579316961,1.579316961
1.669248402,1.669248402,1.669248402,1.669248402
1.72272126,1.72272126,1.72272126,1.72272126
1.966508702,1.966508702,1.966508702,1.966508702
2.19186825,2.19186825,2.19186825,2.19186825
1.892560406,1.892560406,1.892560406,1.892560406
1.591598211,1.591598211,1.591598211,1.591598211
1.553267282,1.553267282,1.553267282,1.553267282
1.637827766,1.637827766,1.637827766,1.637827766
1.795851073,1.795851073,1.795851073,1.795851073
1.827981863,1.827981863,1.827981863,1.827981863
1.728518845,1.728518845,1.728518845,1.728518845
1.666809003,1.666809003,1.666809003,1.666809003
1.60202584,1.60202584,1.60202584,1.60202584
1.330226768,1.330226768,1.330226768,1.330226768
1.145949161,1.145949161,1.145949161,1.145949161
0.973238638,0.973238638,0.973238638,0.973238638
0.876082617,0.876082617,0.876082617,0.876082617
0.866676754,0.866676754,0.866676754,0.866676754
0.893760236,0.893760236,0.893760236,0.893760236
0.895187231,0.895187231,0.895187231,0.895187231
0.999155916,0.999155916,0.999155916,0.999155916
1.200481231,1.200481231,1.200481231,1.200481231
1.403563876,1.403563876,1.403563876,1.403563876
1.53538103,1.53538103,1.53538103,1.53538103
1.628443301,1.628443301,1.628443301,1.628443301
1.69928484,1.69928484,1.69928484,1.69928484
1.864392302,1.864392302,1.864392302,1.864392302
2.046574219,2.046574219,2.046574219,2.046574219
1.753905178,1.753905178,1.753905178,1.753905178
1.468543636,1.468543636,1.468543636,1.468543636
1.450178599,1.450178599,1.450178599,1.450178599
1.594302414,1.594302414,1.594302414,1.594302414
1.792825897,1.792825897,1.792825897,1.792825897
1.854610632,1.854610632,1.854610632,1.854610632
1.725449535,1.725449535,1.725449535,1.725449535
1.633901189,1.633901189,1.633901189,1.633901189
1.527732498,1.527732498,1.527732498,1.527732498
1.212730385,1.212730385,1.212730385,1.212730385
0.985313931,0.985313931,0.985313931,0.985313931
0.858160256,0.858160256,0.858160256,0.858160256
0.83007507,0.83007507,0.83007507,0.83007507
0.852238294,0.852238294,0.852238294,0.852238294
0.899302379,0.899302379,0.899302379,0.899302379
1.045668997,1.045668997,1.045668997,1.045668997
1.116991996,1.116991996,1.116991996,1.116991996
1.244569624,1.244569624,1.244569624,1.244569624
1.23725009,1.23725009,1.23725009,1.23725009
1.231865758,1.231865758,1.231865758,1.231865758
1.204120269,1.204120269,1.204120269,1.204120269
1.291703254,1.291703254,1.291703254,1.291703254
1.471402975,1.471402975,1.471402975,1.471402975
1.78082951,1.78082951,1.78082951,1.78082951
1.578983951,1.578983951,1.578983951,1.578983951
1.429824863,1.429824863,1.429824863,1.429824863
1.48227328,1.48227328,1.48227328,1.48227328
1.614264294,1.614264294,1.614264294,1.614264294
1.797117581,1.797117581,1.797117581,1.797117581
1.799522208,1.799522208,1.799522208,1.799522208
1.727059752,1.727059752,1.727059752,1.727059752
1.654899547,1.654899547,1.654899547,1.654899547
1.595865822,1.595865822,1.595865822,1.595865822
1.30804482,1.30804482,1.30804482,1.30804482
1.070878795,1.070878795,1.070878795,1.070878795
0.89598699,0.89598699,0.89598699,0.89598699
0.841283734,0.841283734,0.841283734,0.841283734
0.874211609,0.874211609,0.874211609,0.874211609
0.986653996,0.986653996,0.986653996,0.986653996
1.079948973,1.079948973,1.079948973,1.079948973
1.165329277,1.165329277,1.165329277,1.165329277
1.22391765,1.22391765,1.22391765,1.22391765
1.201080382,1.201080382,1.201080382,1.201080382
1.217336355,1.217336355,1.217336355,1.217336355
1.24868076,1.24868076,1.24868076,1.24868076
1.286269439,1.286269439,1.286269439,1.286269439
1.503822642,1.503822642,1.503822642,1.503822642
1.707155379,1.707155379,1.707155379,1.707155379
1.542380928,1.542380928,1.542380928,1.542380928
1.407533249,1.407533249,1.407533249,1.407533249
1.45167915,1.45167915,1.45167915,1.45167915
1.580913804,1.580913804,1.580913804,1.580913804
1.816702318,1.816702318,1.816702318,1.816702318
1.849941804,1.849941804,1.849941804,1.849941804
1.772188635,1.772188635,1.772188635,1.772188635
1.702014453,1.702014453,1.702014453,1.702014453
1.617700049,1.617700049,1.617700049,1.617700049
1.257389843,1.257389843,1.257389843,1.257389843
1.048732957,1.048732957,1.048732957,1.048732957
0.897230762,0.897230762,0.897230762,0.897230762
0.863681001,0.863681001,0.863681001,0.863681001
0.918037873,0.918037873,0.918037873,0.918037873
1.003489059,1.003489059,1.003489059,1.003489059
1.089235808,1.089235808,1.089235808,1.089235808
1.131077386,1.131077386,1.131077386,1.131077386
1.186661982,1.186661982,1.186661982,1.186661982
1.300920545,1.300920545,1.300920545,1.300920545
1.216044436,1.216044436,1.216044436,1.216044436
1.251942654,1.251942654,1.251942654,1.251942654
1.25893854,1.25893854,1.25893854,1.25893854
1.473463893,1.473463893,1.473463893,1.473463893
1.742348793,1.742348793,1.742348793,1.742348793
1.620636957,1.620636957,1.620636957,1.620636957
1.501749688,1.501749688,1.501749688,1.501749688
1.500333392,1.500333392,1.500333392,1.500333392
1.641383885,1.641383885,1.641383885,1.641383885
1.797510774,1.797510774,1.797510774,1.797510774
1.873174941,1.873174941,1.873174941,1.873174941
1.802214374,1.802214374,1.802214374,1.802214374
1.692123118,1.692123118,1.692123118,1.692123118
1.638321262,1.638321262,1.638321262,1.638321262
1.317637917,1.317637917,1.317637917,1.317637917
1.124343628,1.124343628,1.124343628,1.124343628
0.968508291,0.968508291,0.968508291,0.968508291
0.942191134,0.942191134,0.942191134,0.942191134
0.947162212,0.947162212,0.947162212,0.947162212
0.982807663,0.982807663,0.982807663,0.982807663
1.083991902,1.083991902,1.083991902,1.083991902
1.172400057,1.172400057,1.172400057,1.172400057
1.216337325,1.216337325,1.216337325,1.216337325
1.203283063,1.203283063,1.203283063,1.203283063
1.249013771,1.249013771,1.249013771,1.249013771
1.218148151,1.218148151,1.218148151,1.218148151
1.299252819,1.299252819,1.299252819,1.299252819
1.464387028,1.464387028,1.464387028,1.464387028
1.801441362,1.801441362,1.801441362,1.801441362
1.630941545,1.630941545,1.630941545,1.630941545
1.445948435,1.445948435,1.445948435,1.445948435
1.446142356,1.446142356,1.446142356,1.446142356
1.603749735,1.603749735,1.603749735,1.603749735
1.816184748,1.816184748,1.816184748,1.816184748
1.846417782,1.846417782,1.846417782,1.846417782
1.798408162,1.798408162,1.798408162,1.798408162
1.697478027,1.697478027,1.697478027,1.697478027
1.662005099,1.662005099,1.662005099,1.662005099
1.376947144,1.376947144,1.376947144,1.376947144
1.13099313,1.13099313,1.13099313,1.13099313
0.977819199,0.977819199,0.977819199,0.977819199
0.913137677,0.913137677,0.913137677,0.913137677
0.943456304,0.943456304,0.943456304,0.943456304
1.005889674,1.005889674,1.005889674,1.005889674
1.098720576,1.098720576,1.098720576,1.098720576
1.189894453,1.189894453,1.189894453,1.189894453
1.259387903,1.259387903,1.259387903,1.259387903
1.266377103,1.266377103,1.266377103,1.266377103
1.245516496,1.245516496,1.245516496,1.245516496
1.260782801,1.260782801,1.260782801,1.260782801
1.30394572,1.30394572,1.30394572,1.30394572
1.513755436,1.513755436,1.513755436,1.513755436
1.795230524,1.795230524,1.795230524,1.795230524
1.619993672,1.619993672,1.619993672,1.619993672
1.470987047,1.470987047,1.470987047,1.470987047
1.500427009,1.500427009,1.500427009,1.500427009
1.576778595,1.576778595,1.576778595,1.576778595
1.74966699,1.74966699,1.74966699,1.74966699
1.760367446,1.760367446,1.760367446,1.760367446
1.667985906,1.667985906,1.667985906,1.667985906
1.638842844,1.638842844,1.638842844,1.638842844
1.657816394,1.657816394,1.657816394,1.657816394
1.376516505,1.376516505,1.376516505,1.376516505
1.193819692,1.193819692,1.193819692,1.193819692
1.02192899,1.02192899,1.02192899,1.02192899
0.946350416,0.946350416,0.946350416,0.946350416
0.961821342,0.961821342,0.961821342,0.961821342
0.989154915,0.989154915,0.989154915,0.989154915
0.948044889,0.948044889,0.948044889,0.948044889
1.029835639,1.029835639,1.029835639,1.029835639
1.224626467,1.224626467,1.224626467,1.224626467
1.400771406,1.400771406,1.400771406,1.400771406
1.518357395,1.518357395,1.518357395,1.518357395
1.608299536,1.608299536,1.608299536,1.608299536
1.64056674,1.64056674,1.64056674,1.64056674
2.002128742,2.002128742,2.002128742,2.002128742
2.324605527,2.324605527,2.324605527,2.324605527
2.066390324,2.066390324,2.066390324,2.066390324
1.716590665,1.716590665,1.716590665,1.716590665
1.595330866,1.595330866,1.595330866,1.595330866
1.673015829,1.673015829,1.673015829,1.673015829
1.809194211,1.809194211,1.809194211,1.809194211
1.805267635,1.805267635,1.805267635,1.805267635
1.69012372,1.69012372,1.69012372,1.69012372
1.70402455,1.70402455,1.70402455,1.70402455
1.753101407,1.753101407,1.753101407,1.753101407
1.478307919,1.478307919,1.478307919,1.478307919
1.297050138,1.297050138,1.297050138,1.297050138
1.059227455,1.059227455,1.059227455,1.059227455
0.956057191,0.956057191,0.956057191,0.956057191
0.975263447,0.975263447,0.975263447,0.975263447
0.99024355,0.99024355,0.99024355,0.99024355
0.951595659,0.951595659,0.951595659,0.951595659
0.976738588,0.976738588,0.976738588,0.976738588
1.157996368,1.157996368,1.157996368,1.157996368
1.333531458,1.333531458,1.333531458,1.333531458
1.535798296,1.535798296,1.535798296,1.535798296
1.583798554,1.583798554,1.583798554,1.583798554
1.688660616,1.688660616,1.688660616,1.688660616
1.891506543,1.891506543,1.891506543,1.891506543
2.04913532,2.04913532,2.04913532,2.04913532
1.804528058,1.804528058,1.804528058,1.804528058
1.464305448,1.464305448,1.464305448,1.464305448
1.417012669,1.417012669,1.417012669,1.417012669
1.574292387,1.574292387,1.574292387,1.574292387
1.755563542,1.755563542,1.755563542,1.755563542
1.774432775,1.774432775,1.774432775,1.774432775
1.727448933,1.727448933,1.727448933,1.727448933
1.724958713,1.724958713,1.724958713,1.724958713
1.643356535,1.643356535,1.643356535,1.643356535
1.363879508,1.363879508,1.363879508,1.363879508
